order_id,product_id,product_name,aisle_id,aisle,department_id,department
48703,33565,Uncrustables Reduced Sugar Peanut Butter & Grape Soft Bread Sandwiches,38,frozen meals,1,frozen
48703,10555,Five Cheese Lasagna,38,frozen meals,1,frozen
48703,22736,Sweet Potato Fries with Salt,129,frozen appetizers sides,1,frozen
48704,28572,Premium Ice Cubes,37,ice cream ice,1,frozen
48713,37158,Chicken & Maple Breakfast Sausage,52,frozen breakfast,1,frozen
48713,7493,Mediterranean Thin Crust Pizza,79,frozen pizza,1,frozen
48718,24708,All Natural Sausage Fully Cooked - 6 CT,52,frozen breakfast,1,frozen
48720,34214,Pesto Pizza,79,frozen pizza,1,frozen
48720,20995,Organic Broccoli Florets,116,frozen produce,1,frozen
48720,22276,Black Bean Veggie Burger,42,frozen vegan vegetarian,1,frozen
48720,18128,Chinese Noodles and Veggies in a Cashew Cream Sauce,42,frozen vegan vegetarian,1,frozen
48722,10718,Organic Petite Whole Green Beans,116,frozen produce,1,frozen
48731,311,Naturals Savory Turkey Breakfast Sausage,52,frozen breakfast,1,frozen
48752,18902,Lemon Sorbet,37,ice cream ice,1,frozen
48757,19174,Chicken Enchilada Bowl,38,frozen meals,1,frozen
48757,33463,Chicken Enchiladas Poblano,38,frozen meals,1,frozen
48757,19898,Mac & Cheese with Chicken,38,frozen meals,1,frozen
48757,26706,Chicken Pad Thai With Rice Noodles,38,frozen meals,1,frozen
48764,10388,Classic Mixed Vegetables,116,frozen produce,1,frozen
48767,14335,Phish Food® Ice Cream,37,ice cream ice,1,frozen
48769,4103,Original Turkey Burgers Smoke Flavor Added,34,frozen meat seafood,1,frozen
48769,22699,Steamfresh Premium Selects Broccoli Florets,116,frozen produce,1,frozen
48769,9076,Blueberries,116,frozen produce,1,frozen
48772,9076,Blueberries,116,frozen produce,1,frozen
48777,21463,Vanilla Bean Light Ice Cream,37,ice cream ice,1,frozen
48777,48523,Birthday Cake Light Ice Cream,37,ice cream ice,1,frozen
48777,40002,Strawberry Ice Cream,37,ice cream ice,1,frozen
48777,11440,Chicken Breast Tenders Breaded,129,frozen appetizers sides,1,frozen
48777,13807,Light and Lean Macaroni and Cheese,38,frozen meals,1,frozen
48777,43504,Organic Chicken Strips,34,frozen meat seafood,1,frozen
48779,8612,Old-Fashioned Vanilla Ice Cream,37,ice cream ice,1,frozen
48782,34217,Pesto Tortellini  Bowls,38,frozen meals,1,frozen
48782,11561,English Toffee Crunch Ice Cream Bars,37,ice cream ice,1,frozen
48782,2050,Organic Berry Basket Blend,116,frozen produce,1,frozen
48789,34217,Pesto Tortellini  Bowls,38,frozen meals,1,frozen
48790,5603,Organic Green Peas,116,frozen produce,1,frozen
48800,38563,Mint Chocolate Chip Ice Cream,37,ice cream ice,1,frozen
48801,24082,Organic Dark Sweet Cherries,116,frozen produce,1,frozen
48803,25872,Salted Caramel & Chocolate Non Dairy Frozen Dessert,37,ice cream ice,1,frozen
48804,24489,Organic Whole Strawberries,116,frozen produce,1,frozen
48821,24561,Organic Cheese Frozen Pizza,79,frozen pizza,1,frozen
48824,12204,Vegetable Medley,116,frozen produce,1,frozen
48824,14678,Organic Frozen Peas,116,frozen produce,1,frozen
48824,28934,Frozen Broccoli Florets,116,frozen produce,1,frozen
48824,31869,Organic Edamame,116,frozen produce,1,frozen
48824,37250,Cut Green Beans,116,frozen produce,1,frozen
48824,3717,Cheese Enchilada Meal,38,frozen meals,1,frozen
48825,7381,Dark Chocolate Frozen Dessert bars,37,ice cream ice,1,frozen
48825,14112,Organic Coconut Bliss Vanilla Island Ice Cream,37,ice cream ice,1,frozen
48825,3807,Chocolate Peanut Butter Non Dairy Frozen Dessert,37,ice cream ice,1,frozen
48825,49086,"Coconut Bliss Frozen Dessert, Dark Chocolate",37,ice cream ice,1,frozen
48827,28934,Frozen Broccoli Florets,116,frozen produce,1,frozen
48827,24489,Organic Whole Strawberries,116,frozen produce,1,frozen
48828,47447,Classic Cut French Fries,129,frozen appetizers sides,1,frozen
48828,9314,Marketplace Ricotta Cheese and Spinach Ravioli,38,frozen meals,1,frozen
48829,30696,Eggo Homestyle Waffles,52,frozen breakfast,1,frozen
48836,9804,Four Cheese Pizza,79,frozen pizza,1,frozen
48836,15925,Macaroni and Cheese,38,frozen meals,1,frozen
48836,22736,Sweet Potato Fries with Salt,129,frozen appetizers sides,1,frozen
48836,27186,Vegetable Spring Rolls,42,frozen vegan vegetarian,1,frozen
48836,30449,Oriental Stir Fry,116,frozen produce,1,frozen
48837,42741,Red Velvet Ice Cream,37,ice cream ice,1,frozen
48837,22828,Sea Salt Caramel Ice Cream,37,ice cream ice,1,frozen
48841,49075,Organic Brown Rice,38,frozen meals,1,frozen
48844,23554,Organic Vanilla Bean Ice Cream,37,ice cream ice,1,frozen
48844,46175,Half Baked® Ice Cream,37,ice cream ice,1,frozen
48844,16874,Chocolate Fudge Brownie Ice Cream,37,ice cream ice,1,frozen
48846,258,Vegetable Pot Pie,38,frozen meals,1,frozen
48848,45578,Dark Sweet Cherries,116,frozen produce,1,frozen
48855,27509,Organic Seasoned Yukon Select Potatoes Hashed Browns,129,frozen appetizers sides,1,frozen
48868,20995,Organic Broccoli Florets,116,frozen produce,1,frozen
48869,34927,Beef Taquitos,129,frozen appetizers sides,1,frozen
48869,45578,Dark Sweet Cherries,116,frozen produce,1,frozen
48870,31701,Potato Puffs with Roasted Garlic and Cracked Black Pepper,129,frozen appetizers sides,1,frozen
48870,38944,Seven Grain Crispy Tenders,42,frozen vegan vegetarian,1,frozen
48870,41216,Premium Cod Fish Sticks,34,frozen meat seafood,1,frozen
48877,25052,Broccoli Cut Steamers,116,frozen produce,1,frozen
48878,41556,Pastry Kitchens Classic Puff Pastry,119,frozen dessert,1,frozen
48883,38494,Sweet Peas Steamers,116,frozen produce,1,frozen
48887,9076,Blueberries,116,frozen produce,1,frozen
48896,45541,The Tonight Dough™ Ice Cream,37,ice cream ice,1,frozen
48896,46175,Half Baked® Ice Cream,37,ice cream ice,1,frozen
48902,3221,Lactose Free Vanilla Ice Cream,37,ice cream ice,1,frozen
48902,32325,Slow Churned  Caramel Delight Ice Cream,37,ice cream ice,1,frozen
48904,31869,Organic Edamame,116,frozen produce,1,frozen
48906,20259,"Special K Sausage, Egg & Cheese Flatbread Breakfast Sandwich",52,frozen breakfast,1,frozen
48909,10453,Double Caramel Ice Cream Bars,37,ice cream ice,1,frozen
48910,20327,Organic All Natural Blueberry Mini Waffles,52,frozen breakfast,1,frozen
48910,35887,Organic Mixed Vegetables,116,frozen produce,1,frozen
48921,45578,Dark Sweet Cherries,116,frozen produce,1,frozen
48929,311,Naturals Savory Turkey Breakfast Sausage,52,frozen breakfast,1,frozen
48930,5928,Grillers Original Burgers,42,frozen vegan vegetarian,1,frozen
48930,22699,Steamfresh Premium Selects Broccoli Florets,116,frozen produce,1,frozen
48930,48723,Steamfresh Cut Green Beans,116,frozen produce,1,frozen
48930,42404,Multi Grain Waffles,52,frozen breakfast,1,frozen
48930,22736,Sweet Potato Fries with Salt,129,frozen appetizers sides,1,frozen
48931,37570,"Ice Cream, Super Premium, Dutch Chocolate",37,ice cream ice,1,frozen
48937,2781,Chipotle Lime Meat-Free Crispy Fingers,42,frozen vegan vegetarian,1,frozen
48937,41596,Frozen Blueberries,116,frozen produce,1,frozen
48938,35762,Eggo Cinnamon Toast Waffles,52,frozen breakfast,1,frozen
48938,15925,Macaroni and Cheese,38,frozen meals,1,frozen
48938,45234,Original Thin Cheese Pizza,79,frozen pizza,1,frozen
48939,46202,Super Duper Chicken Nuggets,38,frozen meals,1,frozen
48941,5959,Four Cheese Thin Crust Pizza,79,frozen pizza,1,frozen
48941,32691,Vanilla Ice Cream,37,ice cream ice,1,frozen
48946,39024,Edamame In Pod,116,frozen produce,1,frozen
48947,36737,Pizza Uncured Pepperoni Gluten Free,79,frozen pizza,1,frozen
48949,2979,Beyond Beef Beefy Crumble,42,frozen vegan vegetarian,1,frozen
48951,11168,Cheese Pizza Toaster Pops,38,frozen meals,1,frozen
48955,20995,Organic Broccoli Florets,116,frozen produce,1,frozen
48957,32433,Green Peas,116,frozen produce,1,frozen
48962,22451,Crinkle Cut French Fries,129,frozen appetizers sides,1,frozen
48967,7250,Slow Churned No Sugar Added Vanilla Ice Cream,37,ice cream ice,1,frozen
48967,267,Triple Chocolate Ripple,37,ice cream ice,1,frozen
48976,2416,Classic Crust Four Cheese Frozen Pizza,79,frozen pizza,1,frozen
48976,29915,Thin And Crispy Bacon Lovers,79,frozen pizza,1,frozen
48981,12658,Cashew Milk Snickerdoodle Non-Dairy Frozen Dessert,37,ice cream ice,1,frozen
48981,36758,Triple Berry Blend,116,frozen produce,1,frozen
48982,43889,Dark Chocolate Covered Banana,119,frozen dessert,1,frozen
48985,46802,Pineapple Chunks,116,frozen produce,1,frozen
48985,31869,Organic Edamame,116,frozen produce,1,frozen
48987,6350,Fettuccini with Chicken Broccoli,38,frozen meals,1,frozen
48987,1850,Lasagna Bake with Meat Sauce,38,frozen meals,1,frozen
48987,10637,Spaghetti With Meat Sauce,38,frozen meals,1,frozen
48987,34703,Toaster Strudel Cream Cheese & Strawberry Pastries,52,frozen breakfast,1,frozen
48989,45084,Gelato Fudge Brownie ,37,ice cream ice,1,frozen
48991,21472,Original Pepperoni Pizza,79,frozen pizza,1,frozen
48991,1398,Ice Bag,37,ice cream ice,1,frozen
48994,25753,Organic Homestyle Waffles,52,frozen breakfast,1,frozen
48997,7963,Gluten Free Whole Grain Bread,58,frozen breads doughs,1,frozen
48998,9076,Blueberries,116,frozen produce,1,frozen
49010,24010,Wheat Gluten Free Waffles,52,frozen breakfast,1,frozen
49010,20995,Organic Broccoli Florets,116,frozen produce,1,frozen
49012,35123,Grilled & Ready Chicken Breast Strips,34,frozen meat seafood,1,frozen
49012,27186,Vegetable Spring Rolls,42,frozen vegan vegetarian,1,frozen
49015,29315,Signature Pepperoni Crispy Thin Crust Pizza,79,frozen pizza,1,frozen
49015,42026,Mamma Bella's Recipe Garlic Bread,58,frozen breads doughs,1,frozen
49022,41831,Family Size Lasagna with Meat & Sauce,38,frozen meals,1,frozen
49022,1176,Garlic Texas Toast,58,frozen breads doughs,1,frozen
49022,48440,Pepperoni Pizza Rolls,129,frozen appetizers sides,1,frozen
49025,47657,Macaroni & Cheese with Broccoli,38,frozen meals,1,frozen
49025,36393,Eggo Buttermilk Waffles,52,frozen breakfast,1,frozen
49025,45054,Combination Party Pizza,79,frozen pizza,1,frozen
49033,35887,Organic Mixed Vegetables,116,frozen produce,1,frozen
49035,26914,Bean & Cheese Burrito,38,frozen meals,1,frozen
49044,42450,Macaroni & Cheese,38,frozen meals,1,frozen
49052,24489,Organic Whole Strawberries,116,frozen produce,1,frozen
49069,47140,7OZ SAUSAGE GRAVY BOWL,52,frozen breakfast,1,frozen
49069,27510,"Sausage, Egg, & Cheese Biscuit",52,frozen breakfast,1,frozen
49069,39637,Deep Dish Sausage & Gravy Pot Pie,38,frozen meals,1,frozen
49071,26128,Organic Mango Chunks,116,frozen produce,1,frozen
49086,32923,Organic Triple Berry Blend,116,frozen produce,1,frozen
49086,9434,Bag of Large Lemons,34,frozen meat seafood,1,frozen
49093,16411,Apple Pie with Cinnamon Sugar,119,frozen dessert,1,frozen
49097,40454,Marketplace Vermont White Cheddar Mac & Cheese,38,frozen meals,1,frozen
49097,31610,Meatloaf and Mashed Potatoes,38,frozen meals,1,frozen
49097,22620,Chocolate Peanut Butter Ice Cream,37,ice cream ice,1,frozen
49097,14464,Dulce de Leche Caramel Ice Cream,37,ice cream ice,1,frozen
49097,48800,Caramel Cone Ice Cream,37,ice cream ice,1,frozen
49097,46844,Simple Favorites Lasagna with Meat Sauce,38,frozen meals,1,frozen
49097,33237,Classic Five Cheese Lasagna,38,frozen meals,1,frozen
49097,5917,Craveables Supreme Pizza,79,frozen pizza,1,frozen
49097,6007,Original Pepperoni & Sausage Pizza,79,frozen pizza,1,frozen
49103,31960,Eggo Pancakes Minis,52,frozen breakfast,1,frozen
49104,6016,"Sausage, Egg, & Cheese Croissant",52,frozen breakfast,1,frozen
49104,45061,Natural Vanilla Ice Cream,37,ice cream ice,1,frozen
49104,13783,Any'tizers Homestyle Chicken Fries,129,frozen appetizers sides,1,frozen
49104,30824,Boneless Fried Chicken,38,frozen meals,1,frozen
49104,10022,Sweet & Sour Chicken,38,frozen meals,1,frozen
49104,46172,Three Meat & Four Cheese Lasagna,38,frozen meals,1,frozen
49104,15623,Ham & Cheese Sandwiches,38,frozen meals,1,frozen
49104,38706,Philly Steak & Cheese Frozen Sandwiches,38,frozen meals,1,frozen
49104,27510,"Sausage, Egg, & Cheese Biscuit",52,frozen breakfast,1,frozen
49108,26914,Bean & Cheese Burrito,38,frozen meals,1,frozen
49108,1158,Mango Chunks,116,frozen produce,1,frozen
49113,41596,Frozen Blueberries,116,frozen produce,1,frozen
49114,38944,Seven Grain Crispy Tenders,42,frozen vegan vegetarian,1,frozen
49123,17948,Frozen Organic Wild Blueberries,116,frozen produce,1,frozen
49123,15579,Light in Sodium Black Bean Vegetable Enchilada Entree,38,frozen meals,1,frozen
49123,49273,Light and Lean Quinoa Black Beans with Butternut Squash and Chard,38,frozen meals,1,frozen
49123,17652,Air Chilled Breaded Chicken Breast Nuggets,129,frozen appetizers sides,1,frozen
49125,20226,Organic Eggplant Parmesan,38,frozen meals,1,frozen
49126,11121,Original Whipped Topping,119,frozen dessert,1,frozen
49128,27510,"Sausage, Egg, & Cheese Biscuit",52,frozen breakfast,1,frozen
49128,21471,Salisbury Steak Dinner,38,frozen meals,1,frozen
49128,2538,Roast Turkey Breast & Stuffing Dinner,38,frozen meals,1,frozen
49131,20345,Thin Crust Pepperoni Pizza,79,frozen pizza,1,frozen
49134,6151,98% fatfree smart classics roasted Tri-Cut Potatoes with sea salt,129,frozen appetizers sides,1,frozen
49154,20113,Organic Gluten Free Buckwheat Wildberry Waffles,52,frozen breakfast,1,frozen
49154,9076,Blueberries,116,frozen produce,1,frozen
49154,1158,Mango Chunks,116,frozen produce,1,frozen
49160,9076,Blueberries,116,frozen produce,1,frozen
49163,18918,Organic Chopped Spinach,116,frozen produce,1,frozen
49163,24489,Organic Whole Strawberries,116,frozen produce,1,frozen
49163,46802,Pineapple Chunks,116,frozen produce,1,frozen
49166,13447,Margherita With Cherry Tomatoes Pizza,79,frozen pizza,1,frozen
49167,17948,Frozen Organic Wild Blueberries,116,frozen produce,1,frozen
49168,37158,Chicken & Maple Breakfast Sausage,52,frozen breakfast,1,frozen
49169,5959,Four Cheese Thin Crust Pizza,79,frozen pizza,1,frozen
49173,41783,Meatloaf,38,frozen meals,1,frozen
49177,17948,Frozen Organic Wild Blueberries,116,frozen produce,1,frozen
49177,20995,Organic Broccoli Florets,116,frozen produce,1,frozen
49181,2540,Organic Juliette Vanilla Ice Cream Sandwiches,37,ice cream ice,1,frozen
49181,45368,Roman Raspberry Sorbetto,37,ice cream ice,1,frozen
49181,30994,Talenti Double Dark Chocolate Gelato,37,ice cream ice,1,frozen
49186,31869,Organic Edamame,116,frozen produce,1,frozen
49188,2164,"Waffles, Sweet Belgian, Vanilla",52,frozen breakfast,1,frozen
49189,31883,Vegetable Lasagna,38,frozen meals,1,frozen
49189,22559,Kitchen Cheese Enchilada,38,frozen meals,1,frozen
49189,46822,Ice,37,ice cream ice,1,frozen
49191,28848,Snickerdoodle Low Fat Ice Cream Sandwiches,37,ice cream ice,1,frozen
49197,26486,Organic Shiitaki Mushrooms,116,frozen produce,1,frozen
49212,22276,Black Bean Veggie Burger,42,frozen vegan vegetarian,1,frozen
49216,39228,Gluten Free Uncured Pepperoni Pizza,79,frozen pizza,1,frozen
49216,10137,Udis Gluten Free Italian Sausage Lasagna,38,frozen meals,1,frozen
49216,38457,Seasoned Steamables the Mix'd Vegetable Medley,116,frozen produce,1,frozen
49216,33847,Cookies And Cream Ice Cream,37,ice cream ice,1,frozen
49224,20285,Non Dairy Choc Fudge Brownie,37,ice cream ice,1,frozen
49224,43908,Butternut Squash Ravioli,38,frozen meals,1,frozen
49227,28441,Chick'n Nuggets,42,frozen vegan vegetarian,1,frozen
49227,10455,Sizzling Szechuan Beefless Strips,42,frozen vegan vegetarian,1,frozen
49227,48440,Pepperoni Pizza Rolls,129,frozen appetizers sides,1,frozen
49227,5734,Pizzeria-Style Crust Supreme Speciale Pizza,79,frozen pizza,1,frozen
49227,15776,Buffalo Chik Veggie Patties,42,frozen vegan vegetarian,1,frozen
49228,10709,Non Dairy Chunky Monkey,37,ice cream ice,1,frozen
49230,14132,Chili Con Carne,38,frozen meals,1,frozen
49230,40591,Creamed Spinach Steamers,116,frozen produce,1,frozen
49231,34295,Chocolate Frozen Desserts,37,ice cream ice,1,frozen
49233,16641,Strawberry Fruit Bars,37,ice cream ice,1,frozen
49233,19213,Turkey Pot Pie,38,frozen meals,1,frozen
49233,258,Vegetable Pot Pie,38,frozen meals,1,frozen
49240,9076,Blueberries,116,frozen produce,1,frozen
49242,48486,Frozen Goo-Berry Pie Kefir,37,ice cream ice,1,frozen
49247,46475,Chocolate Chip Cookie Dough Frozen Greek Yogurt Bars,58,frozen breads doughs,1,frozen
49247,9076,Blueberries,116,frozen produce,1,frozen
49250,24425,"Freshly made pasta, rich meat sauce and Real Mozzarella cheese Lasagna with Meat & Sauce",38,frozen meals,1,frozen
49250,3539,Chocolate Dark Chocolate Ice Cream Bars,37,ice cream ice,1,frozen
49250,32691,Vanilla Ice Cream,37,ice cream ice,1,frozen
49253,28226,Power Grains Waffles 6 ct,52,frozen breakfast,1,frozen
49253,21698,Whole Grain Original Frozen Mini Waffles,52,frozen breakfast,1,frozen
49253,20995,Organic Broccoli Florets,116,frozen produce,1,frozen
49255,9360,Pepperoni Pizza Frozen Sandwiches,129,frozen appetizers sides,1,frozen
49255,13277,Microwaveable Hamburgers,38,frozen meals,1,frozen
49255,27687,Croissant Crust Philly Steak & Cheese,38,frozen meals,1,frozen
49259,24925,Mint Chocolate Chip Frozen Greek Yogurt Bars,37,ice cream ice,1,frozen
49262,16874,Chocolate Fudge Brownie Ice Cream,37,ice cream ice,1,frozen
49262,38274,Ice Cream Sandwiches Vanilla,37,ice cream ice,1,frozen
49274,12276,Chocolate Chip Cookie Dough Ice Cream,37,ice cream ice,1,frozen
49274,1752,Mango Sorbet,37,ice cream ice,1,frozen
49274,42395,Muy Cheesy Quesadillas,38,frozen meals,1,frozen
49278,49075,Organic Brown Rice,38,frozen meals,1,frozen
49280,31766,Cheese Pizza Snacks,129,frozen appetizers sides,1,frozen
49280,23416,"Fresh Frozen Strawberries, Blueberries & Cherries with Kale",116,frozen produce,1,frozen
49280,40078,Strawberry Lemonade Frozen Pops,37,ice cream ice,1,frozen
49281,23848,"Pupusas, Pinto Bean & Cheese",38,frozen meals,1,frozen
49281,14720,Gluten Free Mushroom Risotto Veggie Burgers,42,frozen vegan vegetarian,1,frozen
49281,32240,Bibimbap Veggie Burgers,42,frozen vegan vegetarian,1,frozen
49281,36333,Heirloom Bean Veggie Burgers,42,frozen vegan vegetarian,1,frozen
49283,11716,Chicken and Cheese Taquitos,129,frozen appetizers sides,1,frozen
49283,7484,Southern Butter Pecan Gelato,37,ice cream ice,1,frozen
49283,41319,Sea Salt Caramel Gelato,37,ice cream ice,1,frozen
49283,25457,Original Cream Cheesecake,119,frozen dessert,1,frozen
49283,4635,Microwaveable 100% Beef Cheeseburgers,129,frozen appetizers sides,1,frozen
49283,49350,Mini Chicken Egg Rolls with Signature Sauce Packet,38,frozen meals,1,frozen
49283,22767,Original Ice Cream Bar,37,ice cream ice,1,frozen
49284,33720,Drumsticks,37,ice cream ice,1,frozen
49285,41089,Fajita-Style Grilled Chicken Breast Strips,129,frozen appetizers sides,1,frozen
49287,15073,"Non-Dairy Frozen Dessert, Mint Pie",37,ice cream ice,1,frozen
49288,23554,Organic Vanilla Bean Ice Cream,37,ice cream ice,1,frozen
49300,27509,Organic Seasoned Yukon Select Potatoes Hashed Browns,129,frozen appetizers sides,1,frozen
49300,2979,Beyond Beef Beefy Crumble,42,frozen vegan vegetarian,1,frozen
49309,45364,California Veggie Burgers - 4 CT,42,frozen vegan vegetarian,1,frozen
49309,35715,"Whole Grain Organic Waffles, Totally Original",52,frozen breakfast,1,frozen
49312,31883,Vegetable Lasagna,38,frozen meals,1,frozen
49314,22675,Comfort Chicken Marsala,38,frozen meals,1,frozen
49314,32691,Vanilla Ice Cream,37,ice cream ice,1,frozen
